timestamp,day,time_remaining_s,player_money,debt,net_balance
2026-04-16 14:01:17,1,80,500,100,400
2026-04-16 14:01:27,1,70,500,100,400
2026-04-16 14:01:37,1,60,500,100,400
2026-04-16 14:01:47,1,50,500,100,400
2026-04-16 14:01:57,1,40,500,100,400
2026-04-16 14:02:07,1,30,500,100,400
2026-04-16 14:04:11,1,80,500,100,400
2026-04-16 14:04:21,1,70,500,100,400
2026-04-16 14:05:54,1,80,500,100,400
2026-04-16 14:06:04,1,70,500,100,400
2026-04-16 14:06:14,1,60,500,100,400
2026-04-16 14:06:24,1,50,500,100,400
2026-04-16 14:06:34,1,40,500,100,400
2026-04-16 14:06:44,1,30,500,100,400
2026-04-16 14:06:54,1,20,500,100,400
2026-04-16 14:07:04,1,10,500,100,400
2026-04-16 14:07:14,1,0,500,100,400
2026-04-16 14:07:24,1,0,500,100,400
2026-04-16 14:07:34,1,0,500,100,400
2026-04-16 14:07:44,1,0,500,100,400
2026-04-16 14:07:54,1,0,500,100,400
2026-04-16 14:08:04,1,0,500,100,400
2026-04-16 14:08:15,1,0,500,100,400
2026-04-16 14:08:25,1,0,500,100,400
2026-04-16 14:08:35,1,0,500,100,400
2026-04-16 14:08:45,1,0,500,100,400
2026-04-16 14:08:55,1,0,500,100,400
2026-04-16 14:09:10,1,80,500,100,400
2026-04-16 14:09:20,1,70,500,100,400
2026-04-16 14:09:30,1,60,500,100,400
2026-04-16 14:09:40,1,50,500,100,400
2026-04-16 14:09:50,1,40,500,100,400
2026-04-16 14:10:01,1,30,500,100,400
2026-04-16 14:10:11,1,20,500,100,400
2026-04-16 14:10:21,1,10,500,100,400
2026-04-16 14:10:31,1,0,500,100,400
2026-04-16 14:10:41,1,0,500,100,400
2026-04-16 14:10:51,1,0,500,100,400
2026-04-16 14:11:01,1,0,500,100,400
2026-04-16 14:11:11,1,0,500,100,400
2026-04-16 14:11:21,1,0,500,100,400
2026-04-16 14:11:31,1,0,500,100,400
2026-04-16 14:11:41,1,0,500,100,400
2026-04-16 14:12:42,1,80,500,100,400
2026-04-16 14:12:52,1,70,500,100,400
2026-04-16 14:13:09,1,60,500,100,400
2026-04-16 14:14:28,1,80,500,100,400
2026-04-16 14:14:38,1,70,500,100,400
2026-04-16 14:14:48,1,60,500,100,400
2026-04-16 14:14:58,1,50,500,100,400
2026-04-16 14:15:08,1,40,500,100,400
2026-04-16 14:15:18,1,30,500,100,400
2026-04-16 14:15:28,1,20,500,100,400
2026-04-16 14:15:38,1,10,500,100,400
2026-04-16 14:15:49,1,0,500,100,400
